 products,submitted,3505,BRUCE WILLIS,./layout/uploads/products/img3505.jpg,HOUTACHTIG - GROEN - ELEGANT,Smart guys live forever.Net zoals bruce willes. Een vleugje onweerstaanbaarheid: kruidige peper en vetiver. Afgerond door cederhout en grapefruit:Bruce Willis zijn eerste parfum. Een legende Enkel bij LR!,men,body,39.90,parfum
 products,submitted,3508,BRUCE WILLIS Deodorant,./layout/uploads/products/img3508.jpg,Deodorant Spray 100ml,Smart guys live forever.Net zoals bruce willes. Een vleugje onweerstaanbaarheid: kruidige peper en vetiver. Afgerond door cederhout en grapefruit:Bruce Willis zijn eerste parfum. Een legende Enkel bij LR!\" ,men,body,21.90,deo
 products,submitted,3506,BRUCE WILLIS Champoo,./layout/uploads/products/img3506.jpg,Haar & lichaamsshampoo<br/>200ml,Geparumeerde<br/>Haar & lichaamsshampoo<br/>200ml,men,body,19.90,champoo
 products,submitted,3507,BRUCE WILLIS after shave,./layout/uploads/products/img3507.jpg,After Shave Emulsion,After Shave Emulsion<br/>100 ml,men,face,22.90,aftershave
 products,submitted,3452,Marcus S shampoo,./layout/uploads/products/img3452.jpg,Geparfumeerde Haar & lichaamsshampoo,Geparfumeerde Haar & lichaamsshampoo 200ml,men,body,18.50,champoo
 products,submitted,3453,Marcus S  after shave,./layout/uploads/products/img3453.jpg,After Shave  Balsem,After Shave  Balsem 100ml,men,face,22.90,aftershave
 products,submitted,3451,Michael S  deo,./layout/uploads/products/img3451.jpg,Geparfumeerde Deo Spray,Geparfumeerde Deo Spray<br/>100 ml,men,body,19.50,deo
 products,submitted,3450,Marcus S  Parfum,./layout/uploads/products/img3450.jpg,Houtachtig -groen - elegant,Marcus Schenkenberg Het meest succesvolle mannelijke topmodel ter wereld! Nonchalant elegant cosmopolitisch.<br/>Een vleugje van Sezechwan peper verraadt de pulserende hartstocht .De kracht van zuivere mannelijkeheid zal met ceder- en gajakhout uitdrukking krijgen Zacht afgerond door ambra en cacao stralend buitengewoon,men,body,34.50,parfum
 products,submitted,3470,Michael Schumacher,./layout/uploads/products/img3470.jpg,FRIS - AQUATISCH - SPORTIEF Energetisch krachtig extravagant,Energetisch krachtig extravagant. In de kuiden ligt de ertravagantie! De krachtige mengeling ontplooit zich meteen zwarte peper en kardemom worden enkel door sonovergoten mandarijen afgerond.In de hartnot openbaren zich naast edele houtsoorten ook irissen.die voor een frisse noot zorgen. Tonkabonen en amber zorgen voor echt mannelijkheid,men,body,34.50,parfum
 products,submitted,3472,Michael S After Shave,./layout/uploads/products/img3472.jpg,Michael Schumacher<br/>After Shave ,Michael Schumacher<br/>After Shave ,men,face,22.90,aftershave
 products,submitted,3471,Marcus S  deo,./layout/uploads/products/img3471.jpg,Geparfumeerde Deospray,Geparfumeerde Deospray<br/>100ml,men,body,19.50,deo
 products,submitted,3473,Michael S Shampoo,./layout/uploads/products/img3473.jpg,Geparfumeerde Haar & lichaamsshampoo,Geparfumeerde Haar & lichaamsshampoo 200ml,men,body,18.50,champoo
 products,submitted,3490,Michael Schumacher,./layout/uploads/products/img3490.jpg,ORIËNTAALS - KRUIDIG - CHARMANT Overtuigend clever succesvol,Overtuigend clever Succesvol. Zonder veel woorden daarom recht voor ogen De echt elegantie toodnt zich in de volledige compositie. De warme frisheid en edele houtsoorten in combinatie met een behoorlijke portie kruiden .sinaasappelen.ardemom en basilicum heropenen de race . fijne houtsoorten en jasmijn volgen meteen in de eerste bocht Op het eidne overtuigt amber met vanille en musk.,men,body,34.50,parfum
 products,submitted,3492,Michael S After Shave,./layout/uploads/products/img3492.jpg,Michael schumacher<br/>After Shave,Michael schumacher<br/>After Shave,men,body,22.90,aftershave
 products,submitted,3491,Michael S deo,./layout/uploads/products/img3491.jpg,Geparfumeerde deospray,100ml,men,body,19.50,deo
 products,submitted,3493,Michael S shampoo,./layout/uploads/products/img3493.jpg,fantastische geparfumeerde haar en douchegel,tubr bevat 200 ml.,men,body,18.50 ,champoo
 products,submitted,3510,set Bruce Willis,./layout/uploads/products/img3510.jpg,geweldige mannen,genieten elke dag met de set van Bruce .deze set niet voor 104.60 maar voor 97.50,men,body,97.50,parfum
  products,submitted,3370,Ralf moeller,./layout/uploads/products/img3370.jpg,AROMATISCH - GROEN - CARISMATISCH ,Een geur vol kracht en mannelijkheid evenwel warm en symathiek!De sterke uitdrukkingskracht van dit parfum toont zich in de boeiende compositie van hyacinten met viooltjes en rabarber.In de hartnoot staan zachte bloemen van de roos en de kracht van overvloedige lavendel tegenover elkaar.Het einde is mannelijk en edel gekleurd: met vetiver en cederhout,men,body,34.50,parfum
 products,submitted,3374,Ralf moeller after shave,./layout/uploads/products/img3374.jpg,After Shave,100ml&#44 ralf moeler After Shave,men,body,22.90,aftershave
 products,submitted,3440,Leona Lewis,./layout/uploads/products/img3440.jpg,Bloemig - Fruitig - sensueel,Echt een rode draad&#44een prachtparfum met opwindend exotisch door sinaasappel met cassis mysterieus met wilde pruimen en vanille vol passie dankzij cederhout en witte musk  EEN ABSOLUTE HIT&#33&#33&#33&#33&#33&#33&#33,lady,body,39.90,parfum
 products,submitted,3441,Leona Lewis  DEO,./layout/uploads/products/img3441.jpg,EEN HIT&#33&#33&#33&#33&#33 Deze geur zal u verrukken ,de kenmerkende combinatie maakt hem onweerstaanbaar  100ml betoverende hartstochtelijkheid,lady,body,22.;90,deo
 products,submitted,3442,Leona Lewis  Douchegel,./layout/uploads/products/img3442.jpg,geheimzinnig&#44betoverend,geheimzinnigheid en betoverend in de douche  200ml hemels genieten,lady,body,19.90,champoo
 products,submitted,3121,Heidi Klum,./layout/uploads/products/img3121.jpg,ME fris  bloemig  inspirerend,Een geur als een frisse zonsopgang  Dauwfris zoals de eerste ochtendschemering,lady,body,39.90,parfum
 products,submitted,3122,Heidi Klum  Deo,./layout/uploads/products/img3122.jpg,geparfumeerde deospray,100ml groene frisheid van de lotusbloem met warme aroma\&#39s van de pruimen  Sensueel en warm,lady,body,22.90,deo
 products,submitted,3124,Heidi Klum lotion ME,./layout/uploads/products/img3124.jpg,ADEMBENEMEND&#33&#33&#33&#33&#33&#33&#33,200ml zonsopgang ontplooit in de basisnoot  sensueel en warm door sandelwood vanille en witte musk,lady,body,22.90,deo
 products,submitted,3150,ME by Heidi Klum  SET,./layout/uploads/products/img3150.jpg,Aanrader&#33&#33&#33&#33&#33,4 prachtproducten niet voor 105.60 maar 99.90,lady,body,99.90,parfum
 products,submitted,3300,Heidi Klum Dreams,./layout/uploads/products/img3300.jpg,Bloemig  Groen  Elegant,Dromen fascineren en combineren  In de hoofdnoot verenigen zich zachte lis en wilde pruimen met de kruiden van de opwindende hagendoorn,lady,body,39.90,parfum
 products,submitted,2861,Iris Berben,./layout/uploads/products/img2861.jpg,Buitengewoon  Elegant  Stijlzeker,Deze geur geeft u een voorkomen van extra klasse  De combinatie van sinaasappelbloesem  zoete honing en frisse bergamot vormt het veelzijdige glamoureuze begin,lady,body,34.50,parfum
 products,submitted,2865,Iris Berben,./layout/uploads/products/img2865.jpg,Een klasse appart,Exravagantie komt in de hartnoot op drift  verbinding van rozen kaneel vormen een sensuele compositie,lady,body,16.25,parfum
 products,submitted,3004,Sarah Conner  SET,./layout/uploads/products/img3004.jpg,Intensieve ogenblikken,Elektriserend  Uitdrukkingssterk  Vol energie  Het sterke toch warme karakter van cederhout ambra musk witte rozen ylang-ylang criëren deze unieke compositie,lady,body,84.90,parfum
 products,submitted,3000,Parfum Sarah Connor,./layout/uploads/products/img3000.jpg,Fris  Bloemig  Inspirerend,intensieve ogenblikken  zonovergoten bloemboeket met oa witte rozen gardenia  ,lady,body,34.50,parfum
 products,submitted,3407,Pseudonym,./layout/uploads/products/img3407.jpg,Ieder vrouw geeft haar geheim,Kracht van perzik wordt afgerond met een innemende exotische geur van en door helderheid met viooltjes  jasmijn  waterlelie,lady,body,29.90,parfum
 products,submitted,3410,Pseudonym,./layout/uploads/products/img3410.jpg,Gepafumeerde douchegel,200ml bloemig  fruitig sensueel plezier in de douche,lady,body,13.90,champoo
 products,submitted,3409,Pseudonym  Lotion,./layout/uploads/products/img3409.jpg,Geparfumeerde lichaamslotion,200ml veelzijdig en speelse helderheid met geheimen,lady,body,14.90,parfum
 products,submitted,3408,Pseudonym  deo,./layout/uploads/products/img3408.jpg,iedere vrouw heeft haar geheimen,100ml bloemencompositie  zacht  duidelijk  geheimzinnig,lady,body,15.90,deo
 products,submitted,3404,HAREM  Cadeauset,./layout/uploads/products/img3404.jpg,De verboden vrucht,Hartstochtelijk  krachtig  magisch  alles begint met een onschuldige doch verleidelijke zoetheid van chocolade  caramel  mandarijn afgewerkt met vleugje PATCHOULI,lady,body,69.90,parfum
 products,submitted,3403,Harem ,./layout/uploads/products/img3403.jpg,Hartstochtelijke douchegel,200ml geparfumeerde douchegel  hartstochtelijk  magisch  krachtig,lady,hair,13.90,champoo
 products,submitted,3401,Harem deo,./layout/uploads/products/img3401.jpg,geparfumeerde deospray,100ml verboden vrucht afgerond met vleugje patchouli,lady,body,15.90,deo
 products,submitted,3454,Marcus S   geschenkset,./layout/uploads/products/img3454.jpg,Houtachtig  groen  elegant,een vleugje van Sezechwan peper verraadt de pulserende hartstocht zacht afgerond door ambra  STRALEND buitengewoon,men,body,89.90,parfum
 products,submitted,3495,Michael S  geurset,./layout/uploads/products/img3495.jpg,Bliksemsnel,Alle producten uitgezonderd eau de totilet en travelbag  ,men,body,94.90,parfum
 products,submitted,3482,BORIS BECKER,./layout/uploads/products/img3482.jpg,Transparant  geweldig,Een begin vol spanning  een verrassende wending door tijm en sandelwood  cool,men,face,22.90,aftershave
 products,submitted,3481,Boris Becker deo-stick,./layout/uploads/products/img3481.jpg,dagelijks de man van de wereld,Deze stick zal je dagelijks bekoren  aromatisch  charismatis  kortom alles wat een man van de wereld nodig heeft,men,body,19.50,deo
 products,submitted,3484,Boris Becker EDT,./layout/uploads/products/img3484.jpg,EEN WINNAAR&#33&#33&#33&#33&#33&#33,eau de toilet 30ml voor 17.50   een eau de parfum van 50ml voor 34.50 Deze producten zijn fantastische winnaars&#33&#33&#33&#33&#33&#33,men,body,17.50,parfum
 products,submitted,3483,Boris Becker  shampoo,./layout/uploads/products/img3483.jpg,sandelwood haalt de overwinning,200ml hemelse warme sandelwood met lavendelbloesem  pittige sinaasappel en frisse tijm geven je het winnaarsgevoel,men,hair,18.50,champoo
 products,submitted,10062,Concealer stick,./layout/uploads/products/img10062.jpg,gekleurde afdekstift,Sun shine 10062-1 bedekt donkere kringen rond de ogen Soft moss 10062-4 bedekt roodheid  bevat vit-E aloë vera en hydraterende inhoudsstoffen,lady,face,8.90,parfum
 products,submitted,10006,Eyebrow Dooble Pencil,./layout/uploads/products/img10006.jpg,wenkbrauwstift met 2 kanten,dunne kant om op te vullen en te defiiëren-dikke kant voor kleuren en overkleuren-TIP ook ideaal als oogschaduw,lady,face,11.50,parfum
 products,submitted,10061,Colours olievrij Make-up,./layout/uploads/products/img10061.jpg,OLIEVRIJ &#33&#33&#33&#33&#33&#33&#33,Het in evenwicht brengen van vochtgehalte in de huid-fijne poederdeeltjes zorgen voor langdurig aanhoudenede matte finisch-lichtreflecterend-verminderd oneffenheden-in 6 tinten te verkrijgen,lady,face,17.50,parfum
 products,submitted,10004,Eyelid Highlighter,./layout/uploads/products/img10004.jpg,Oogoplichter,oplichtend rose voor de dag-blinkend wit voor de nacht-opend ieder oog met WOW effect-onder de wenkbrauwen aanbrengen,lady,face,11.50,parfum
 products,submitted,10000,Eyeshaduw Mineralen,./layout/uploads/products/img10000.jpg,Oogschaduwduo,Crèmige zachte textuur met lichtreflecterende bestanddelen-75% zuivere mineralen-talkvrij-verkrijgbaar in 12 prachtige kleuren,lady,face,11.50,parfum
 products,submitted,10005,Liquid Eyeliner,./layout/uploads/products/img10005.jpg,Vloeibare oogcontourenstift,Intensief dekkend kleurresultaat-voor priciese rechte lijnen-sneldrogend en langhoudend-verkrijgbaar in Black Dark brown Night Bleu,lady,face,9.90,parfum
 products,submitted,10001,Colours Kajal,./layout/uploads/products/img10001.jpg,Kleurintensieve Kajal,Hoog gepigmenteerd-makkelijk aan te brengen ook op oogrand-lange houdbaarheid-ideaal voor contouren en omlijningen-verkrijgbaar in soft snow  darc cole  warm wood  cold bleu  soft ashes  olive green,lady,face,7.90,parfum
 products,submitted,10003,L &#38 D Mascara,./layout/uploads/products/img10003.jpg,Verlengings en defenitie Mascara,Waterproof-optische verlenging en exacte wimperscheiding-dikke borstel voor extra volume-ook geschikt voor mensen met lenzen,lady,nails,13.90,parfum
 products,submitted,10032,LIPLINER,./layout/uploads/products/img10032.jpg,Lipcontourenstift,Intensieve kleuring-crèmige textuur-ideaal voor contouren en correcties-verkrijgbaar in 6 tinten Rose  Toffee  M plum  Mauve  J rose  Berry,lady,face,6.50,parfum
 products,submitted,10030,LIPSTICK,./layout/uploads/products/img10030.jpg,LANGHOUDENDE Lipstick,Langhoudende kwaliteit-meer kleurdiepte-glans en volume-verzorgde lippen door speciale was en vit-E-verktijbaar in 6 tinten Rose  Toffee  M plum  Mauve  J rose  Berry ,lady,face,11.50,parfum
 products,submitted,10031,Glossy Lipsick,./layout/uploads/products/imgcolours-glossy-lipstick.jpg,Transparante Blinkende lippenstift,De perfecte combinatie van lippenstift en lipgloss - voor een maxi glans op de lippen - extra lang houdend en hydraterend - met de verleidelijke smaak van watermeloen,lady,face,8.90,parfum
 products,submitted,10064,Loose Powder,./layout/uploads/products/imgcolours-loose-powder.jpg,Los mineralen poeder,Transparant geschikt voor iedere make-upkleur - perfecte fixatie voor een mooie gelijkmatige huid - zijdezachtige lichte textuur voor een natuurlijke styling - met 95% zuivere mineralen - talkvrij,lady,face,17.50,parfum
 products,submitted,op aanvraag,Perfecte kleurenset,./layout/uploads/products/imgcolours-make-up-set.jpg,EINDELIJK PERFECT MOOI,Vraag hier meer informatie over kwaliteit-prijs - het kost je geen euro en je zal verstomd staan van onze kwaliteit - prijs - service,lady,face,op aanvraag,parfum
 products,submitted,92367,Manicure Glasnagelvijl,./layout/uploads/products/imgcolours-manicure-glasnagelvijl.jpg,BETERE bestaat niet,Voor gevoelige breekbare nagels - mooi en gelijkmatig vijlen,lady,nails,11.50,parfum
 products,submitted,10096,SERUM hand &#38 nail,./layout/uploads/products/imgcolours-hand-nail-serum.jpg,Hand-en nagelserum,Voor streelzachte handen en nagelhuid - met druivenpit-advocado en jojobaolie - met vit E voor een zachte en natuurlijke verzorging,lady,nails,13.90,parfum
 products,submitted,10066,Bronzing Pearls,./layout/uploads/products/imgcolours-bronzing-pearls.jpg,Bronskleurige parels,Bruine poeder in parels - geeft een teint van een vleugje zomerbruining - geschikt ter accentuering van de wangen en décolleté - eenvoudig te doseren,lady,face,17.50,parfum
 products,submitted,10093,FRENCH TIP,./layout/uploads/products/imgcolours-french-tip.jpg,Nagelwitlak,Extra fijn penceel-precies in gebruik - dekkend en langhoudende kleur - ZONDER formaldehyde,lady,nails,7.90,parfum
 products,submitted,10100,Cuticle Remover,./layout/uploads/products/imgcolours-cuticle-remover.jpg,Nagelhuidverzachter,Hydrateerd de nagelhuid - voor een eenvoudig en zacht terugschuiven na het inwerken met een rozenhoutstaafje,lady,nails,8.90,parfum
 products,submitted,10063,Colours BLUSH,./layout/uploads/products/imgcolours-blush.jpg,Mineralen poederrouge,Zachte lichte structuur voor een natuurlijke uitstraling - talkvrij met microfijne mattefiërende bestanddelen - verkrijgbaar in Warm Peach en Berry en Cold Peach en Berry,lady,face,13.90,parfum
 products,submitted,20017,Aloë Vera lippenstift,./layout/uploads/products/img20017.jpg,Aloë vera Verzorgende lippenstift Milde verzorging voor gladde &#44 zachte lippen.,- Bescherment de huid<br/>- Verzorgt de lippen hydraterend,neuter,lips,6.50,lipstick
 products,submitted,20016,Aloë Vera Schuimmasker,./layout/uploads/products/img20016.jpg,Aloë vera Shuimmasker Licht&#44 verfrissend Schuimmasker.Met rijstkiemolie&#44tarweproteïnes en allantoïne,- Olijvenextract revitaliseert en werkt vochtinbrengend<br/>- Ook ideaal onder de make-up voor een frisse&#44 vitale&#44 zachte huid<br/>- Op het gereinigde gelaat en décollecté ruim aanbrendgen en laten inwerken<br/>50ml,neuter,face,17.50,creme
 products,submitted,20014,Aloë Vera dagcréme,./layout/uploads/products/img20014.jpg,Aloe Vera Dagcréme Efficiente hydraterende creme met zacht geurende verwentextuur.De dagelijkse verzorging voor iedere huid Die zachtheid en weldoening verlangt,- Kiwi extract verfrist de huid en bevat vitamine c<br/>Hydrateert<br/>- Voor een stralend zachte en aangename huid de hele dag<br/>- ideale make -upbasis,neuter,body,21.90,creme
 products,submitted,20015,Aloë Vera nachtcréme,./layout/uploads/products/img20015.jpg,Aloe Vera Nachtcreme De zachte textuur en de onspannende geur vormen een prefecte harmonie voor een revitalisatie tijden de slaap,- Bio- olijvenextrct en olijfolie revitaliseren en hydrateren <br/>-  Verzorgt tijdens de nacht Dagelijks\&#39s avonds op het gereinigde gelaat aanbrengen.,neuter,face,21.90,creme
 products,submitted,20018,Aloë Vera Oogcreme,./layout/uploads/products/img20018.jpg,Eclusieve verzorging voor de gevoelige huid rond de ogen,Verzorgt de huid intensief hydraterend<br/>- Magnolia extract verzorgt zacht<br/>- haloxyl laat de huid ronde de ogen er frisser uitzien<br/>- Verzorgt intensief de huid ronde de ogen \&#39s morgens \&#39s avonds zacht onder de ogen instapponeren,neuter,face,22.50,creme
  products,submitted,92366,French Manicure Stencils,./layout/uploads/products/imgcolours-french-manicure-stencils.jpg,Maan-sjablonen,Voor een perfect gekleurde nagel-halve maan,lady,nails,3.90,parfum
 products,submitted,10090,Nailpolish long lasting,./layout/uploads/products/imgcolours-nailpolish-long-lasting.jpg,Langhoudende nagellak,Extra briljante-glanzende kleuren - de lak houdt tot 7 dagen - steeds 2 lagen aanbrengen met topcoat fixeren - zonder formaldehyde,lady,nails,7.90,parfum
 products,submitted,10091,Nailpolish Quicke Dry,./layout/uploads/products/imgcolours-nailpolish-quick-dry.jpg,Snel drogende nagellak,Voor wie geen tijd wil verliezen - droogt extra snel-glanzend en langhoudend-altijd 2 lagen aanbrengen-zonder formaldehyde-verkrijgbaar ook zoals de long lasting in 6 klueren- DUS 12 Prachtige kleuren met kwaliteit,lady,nails,7.50,parfum
 products,submitted,11061,Always perfect compact foundation,./layout/uploads/products/imgdeluxe-always-perfect-compact-foundation.jpg,Compact-foundation STEEDS PERFECT,Rijke zacht-glijdende textuur zorgt voor een onmiddelijke zachtheid en gelijkmatigheid - legt zich als een transparante zijde-lichte sluier op de huid - rimpels en onevenheden lijken magisch te verdwijnen en opgevuld te worden - ideaal snel en eenvoudig naschminken - Deluxe-doosje met spiegel en sponsje - te verkrijgen in koele kleuren Ivory  Porcelain  Ceder  Warme kleuren  Maple  Ginger  Hazel,lady,face,39.90,parfum
 products,submitted,11065,Always Summer Bronzer,./layout/uploads/products/imgdeluxe-always-summer-bronzer.jpg,Bronzer Altijd Zomer,De highlight het ganse jaar-edele zomerteint - frisse gezonde glanspuntjes zorgen voor een aantrekkelijke vitale uitstraling - gegolfde gebakken steen met bruine poederpigmenten gespikkeld met gouden glitteraccenten - fijne zachte textuur voor een lange houdbaarheid - Deluxe doosje met spiegel,lady,face,31.90,parfum
 products,submitted,11000,Artistic Quattro Eyeshadow,./layout/uploads/products/imgdeluxe-artistic-quattro-eyeshadow.jpg,Attistieke Quattro oogschaduw,4 gewelfde gebakken oogschaduws - zacht satijnen kleurenspel en hooggepigmenteerde proftextuur voor een zijdeachtige eenvoudige applicatie - Wet &#38 dry-textuur daarvoor de applicator het penceel of de vinger bevochtigen - Deluxe-doosje met dubbele applicator - te verktijgen in Night Rock  Beyond Paradise  Velvet Vintage  White Mystic   AANRADERS&#33&#33,lady,face,39.90,parfum
 products,submitted,11006,Eye-Make-up Remover,./layout/uploads/products/imgdeluxe-eye-make-up-remover.jpg,Oogmake-up-verwijderaar,Verwijdert watervaste make-up zeer eenvoudig en zonder veel moeite - laat GEEN olie-achtige film achter - verzorgde werkstoffen behandelen de gevoelige en droge huid rond de ogen - geschikt voor dragers van contactlenzen - schudden voor gebruik,lady,face,17.50,parfum
 products,submitted,11003,Fantastic Mascara,./layout/uploads/products/imgdeluxe-fantastic-mascara.jpg,Voor ongelooflijke valse wimpers-effect,Nog dikker langer en meer gedefinieerd-geniale ultrazwarte 3-D wimpers - intelligente 3-voudige filmtextuur-bij ieder applicatie meer kleur meer volume meer definitie - geschikt voor gevoelige ogen en dragers van contactlenzen - unieke borstelstructuur,lady,face,22.90,parfum
 products,submitted,11062,Bright Highlighter,./layout/uploads/products/imgdeluxe-bright-highlighter.jpg,Oplichtende Highlighter,MAGISCH lichtreflecterende pigmenten laten schaduwen en rimpels verminderen-koelende inhoudstoffen werken ontzwellend-de huid wordt gladder en zachter - een coctail uit actieve stoffen van oa amarantolie-optisol-mirte-olie - onder de ogen aanbrengen over de lippen en op rimpels - EEN MACHISCHE AANRADER en PROFESSIONEEL,lady,face,24.90,parfum
 products,submitted,11031,DELUXE Brilliant Lipgloss,./layout/uploads/products/imgdeluxe-brilliant-lipgloss.jpg,LIPGLOSS met brilliant effect,Vollere vochtige glanzende lippen - geven je UNIEKE lippen - lichte textuur met reflecterende glitterpartikels - zoet smaak met verleidingspotentieel - met verzorgde werkstoffen,lady,lips,14.90,lipstick
 products,submitted,11002,CARBON Black Eyestyler,./layout/uploads/products/imgdeluxe-carbon-black-eyestyler.jpg,Zwarte ogenvormer ,Het diepe en intensiefste zwart-eenvoudige één-hands applicatie door flexibele vilttop - voor juiste dunne lijnen of de bredere katoptiek - optimale bewaring,lady,face,15.90,parfum
 products,submitted,11063,Fast Wrinkle-Filler,./layout/uploads/products/imgdeluxe-fast-wrinkel-filler.jpg,ONMIDDELIJKE rimpelvuller,Vult rimpels en eneffenheden-kleine littekens van buitenaf op - lange houdende textuur voor een gelijkmatige teint - met Pentanol en Q10 - onder de make-up aanbrengen en kort laten opdrogen,lady,face,19.90,parfum
 products,submitted,11066,Glamorous Blush,./layout/uploads/products/imgdeluxe-glamorous-blush.jpg,Glamoureuze Rouge,Adembenemend kleurenspel voor de wangen - 2-kleurig voor talrijke kleurvarianten - fijn zachte textuur voor lange houdbaarheid - te verktijgen in Rubin Rush  Gold Fever,lady,face,28.90,parfum
 products,submitted,11068,Hollywood Powder,./layout/uploads/products/imgdeluxe-hollywood-powder.jpg,Het geheime Multicolour,Ideaal voor iedere dag en iedere huidskleur - geel verminderd scheduw en onregelmatigheden - nature ondersteunt de natuurlijke huidskleur en vermindert pigmentverschillen - groen vermindert rode adertjes of pigmenten op de huid - voor een perfecte vlekkeloze gelijkmatige teint - STERREN GEBRUIKEN DEZE IEDER DAG,lady,face,34.50,parfum
 products,submitted,11064,Hollywood enkel,./layout/uploads/products/imgdeluxe-hollywood-powder_002.jpg,Enkel geel - lila voor Profs,Dezelfde kwaliteit die de sterren ieder dag dragen - het gele(banana)vermindert oneffenheden en schaduw-zorgt voor een oplichtende frisse teint - het geheime lila voor een stralende teint-een grijs uitziende huid wordt opnieuw levendig - ideaal voor schijnwerpers en kunstlicht,lady,face,31.90,parfum
 products,submitted,11007,DELUXE Lash booster,./layout/uploads/products/imgdeluxe-lash-booster.jpg,Wimpers Volumegever,Basis voor ieder mascara - zorgt voor een ongelooflijke wimpervolume - verlengt de houdbaarheid van mascara - unieke borstel met parallelvezels voor een ideale applicatie - aanbrengen en even wachten-daarna mascara aanbrengen,lady,face,17.50,parfum
